split,kelas,filename,width,height,format
val,Anorganik,cardboard_799.jpg,224,224,JPEG
val,Anorganik,cardboard_806.jpg,224,224,JPEG
val,Anorganik,cardboard_823.jpg,224,224,JPEG
val,Anorganik,cardboard_825.jpg,224,224,JPEG
val,Anorganik,cardboard_828.jpg,224,224,JPEG
val,Anorganik,cardboard_834.jpg,224,224,JPEG
val,Anorganik,cardboard_838.jpg,224,224,JPEG
val,Anorganik,cardboard_853.jpg,224,224,JPEG
val,Anorganik,cardboard_856.jpg,224,224,JPEG
val,Anorganik,cardboard_859.jpg,224,224,JPEG
val,Anorganik,cardboard_864.jpg,224,224,JPEG
val,Anorganik,cardboard_879.jpg,224,224,JPEG
val,Anorganik,cardboard_897.jpg,224,224,JPEG
val,Anorganik,cardboard_921.jpg,224,224,JPEG
val,Anorganik,cardboard_923.jpg,224,224,JPEG
val,Anorganik,cardboard_930.jpg,224,224,JPEG
val,Anorganik,cardboard_939.jpg,224,224,JPEG
val,Anorganik,cardboard_94.jpg,224,224,JPEG
val,Anorganik,cardboard_968.jpg,224,224,JPEG
val,Anorganik,cardboard_995.jpg,224,224,JPEG
val,Anorganik,cardboard_997.jpg,224,224,JPEG
val,Anorganik,clothes_1005.jpg,224,224,JPEG
val,Anorganik,clothes_1019.jpg,224,224,JPEG
val,Anorganik,clothes_1021.jpg,224,224,JPEG
val,Anorganik,clothes_1023.jpg,224,224,JPEG
val,Anorganik,clothes_1031.jpg,224,224,JPEG
val,Anorganik,clothes_1034.jpg,224,224,JPEG
val,Anorganik,clothes_1043.jpg,224,224,JPEG
val,Anorganik,clothes_1059.jpg,224,224,JPEG
val,Anorganik,clothes_1060.jpg,224,224,JPEG
val,Anorganik,clothes_1064.jpg,224,224,JPEG
val,Anorganik,clothes_1067.jpg,224,224,JPEG
val,Anorganik,clothes_1071.jpg,224,224,JPEG
val,Anorganik,clothes_1075.jpg,224,224,JPEG
val,Anorganik,clothes_109.jpg,224,224,JPEG
val,Anorganik,clothes_111.jpg,224,224,JPEG
val,Anorganik,clothes_1110.jpg,224,224,JPEG
val,Anorganik,clothes_1111.jpg,224,224,JPEG
val,Anorganik,clothes_1120.jpg,224,224,JPEG
val,Anorganik,clothes_1123.jpg,224,224,JPEG
val,Anorganik,clothes_1130.jpg,224,224,JPEG
val,Anorganik,clothes_1148.jpg,224,224,JPEG
val,Anorganik,clothes_1157.jpg,224,224,JPEG
val,Anorganik,clothes_1158.jpg,224,224,JPEG
val,Anorganik,clothes_1165.jpg,224,224,JPEG
val,Anorganik,clothes_1167.jpg,224,224,JPEG
val,Anorganik,clothes_1173.jpg,224,224,JPEG
val,Anorganik,clothes_1177.jpg,224,224,JPEG
val,Anorganik,clothes_1178.jpg,224,224,JPEG
val,Anorganik,clothes_1181.jpg,224,224,JPEG
val,Anorganik,clothes_1200.jpg,224,224,JPEG
val,Anorganik,clothes_1203.jpg,224,224,JPEG
val,Anorganik,clothes_1205.jpg,224,224,JPEG
val,Anorganik,clothes_1210.jpg,224,224,JPEG
val,Anorganik,clothes_1218.jpg,224,224,JPEG
val,Anorganik,clothes_1233.jpg,224,224,JPEG
val,Anorganik,clothes_1246.jpg,224,224,JPEG
val,Anorganik,clothes_1249.jpg,224,224,JPEG
val,Anorganik,clothes_127.jpg,224,224,JPEG
val,Anorganik,clothes_1282.jpg,224,224,JPEG
val,Anorganik,clothes_1284.jpg,224,224,JPEG
val,Anorganik,clothes_1297.jpg,224,224,JPEG
val,Anorganik,clothes_1304.jpg,224,224,JPEG
val,Anorganik,clothes_1327.jpg,224,224,JPEG
val,Anorganik,clothes_1332.jpg,224,224,JPEG
val,Anorganik,clothes_1345.jpg,224,224,JPEG
val,Anorganik,clothes_1352.jpg,224,224,JPEG
val,Anorganik,clothes_136.jpg,224,224,JPEG
val,Anorganik,clothes_1371.jpg,224,224,JPEG
val,Anorganik,clothes_1395.jpg,224,224,JPEG
val,Anorganik,clothes_141.jpg,224,224,JPEG
val,Anorganik,clothes_1412.jpg,224,224,JPEG
val,Anorganik,clothes_145.jpg,224,224,JPEG
val,Anorganik,clothes_1460.jpg,224,224,JPEG
val,Anorganik,clothes_1465.jpg,224,224,JPEG
val,Anorganik,clothes_1466.jpg,224,224,JPEG
val,Anorganik,clothes_1468.jpg,224,224,JPEG
val,Anorganik,clothes_1482.jpg,224,224,JPEG
val,Anorganik,clothes_1485.jpg,224,224,JPEG
val,Anorganik,clothes_1489.jpg,224,224,JPEG
val,Anorganik,clothes_149.jpg,224,224,JPEG
val,Anorganik,clothes_1497.jpg,224,224,JPEG
val,Anorganik,clothes_1526.jpg,224,224,JPEG
val,Anorganik,clothes_1527.jpg,224,224,JPEG
val,Anorganik,clothes_1541.jpg,224,224,JPEG
val,Anorganik,clothes_1544.jpg,224,224,JPEG
val,Anorganik,clothes_1555.jpg,224,224,JPEG
val,Anorganik,clothes_1565.jpg,224,224,JPEG
val,Anorganik,clothes_1566.jpg,224,224,JPEG
val,Anorganik,clothes_1575.jpg,224,224,JPEG
val,Anorganik,clothes_1587.jpg,224,224,JPEG
val,Anorganik,clothes_1592.jpg,224,224,JPEG
val,Anorganik,clothes_1597.jpg,224,224,JPEG
val,Anorganik,clothes_1643.jpg,224,224,JPEG
val,Anorganik,clothes_1650.jpg,224,224,JPEG
val,Anorganik,clothes_1654.jpg,224,224,JPEG
val,Anorganik,clothes_166.jpg,224,224,JPEG
val,Anorganik,clothes_1677.jpg,224,224,JPEG
val,Anorganik,clothes_1679.jpg,224,224,JPEG
val,Anorganik,clothes_168.jpg,224,224,JPEG
val,Anorganik,clothes_1684.jpg,224,224,JPEG
val,Anorganik,clothes_1692.jpg,224,224,JPEG
val,Anorganik,clothes_1694.jpg,224,224,JPEG
val,Anorganik,clothes_1695.jpg,224,224,JPEG
val,Anorganik,clothes_1698.jpg,224,224,JPEG
val,Anorganik,clothes_1700.jpg,224,224,JPEG
val,Anorganik,clothes_1702.jpg,224,224,JPEG
val,Anorganik,clothes_171.jpg,224,224,JPEG
val,Anorganik,clothes_1730.jpg,224,224,JPEG
val,Anorganik,clothes_1740.jpg,224,224,JPEG
val,Anorganik,clothes_1762.jpg,224,224,JPEG
val,Anorganik,clothes_1766.jpg,224,224,JPEG
val,Anorganik,clothes_1770.jpg,224,224,JPEG
val,Anorganik,clothes_1779.jpg,224,224,JPEG
val,Anorganik,clothes_1784.jpg,224,224,JPEG
val,Anorganik,clothes_1792.jpg,224,224,JPEG
val,Anorganik,clothes_1810.jpg,224,224,JPEG
val,Anorganik,clothes_1823.jpg,224,224,JPEG
val,Anorganik,clothes_1824.jpg,224,224,JPEG
val,Anorganik,clothes_1830.jpg,224,224,JPEG
val,Anorganik,clothes_184.jpg,224,224,JPEG
val,Anorganik,clothes_1886.jpg,224,224,JPEG
val,Anorganik,clothes_199.jpg,224,224,JPEG
val,Anorganik,clothes_202.jpg,224,224,JPEG
val,Anorganik,clothes_207.jpg,224,224,JPEG
val,Anorganik,clothes_220.jpg,224,224,JPEG
val,Anorganik,clothes_233.jpg,224,224,JPEG
val,Anorganik,clothes_255.jpg,224,224,JPEG
val,Anorganik,clothes_256.jpg,224,224,JPEG
val,Anorganik,clothes_257.jpg,224,224,JPEG
val,Anorganik,clothes_26.jpg,224,224,JPEG
val,Anorganik,clothes_264.jpg,224,224,JPEG
val,Anorganik,clothes_265.jpg,224,224,JPEG
val,Anorganik,clothes_27.jpg,224,224,JPEG
val,Anorganik,clothes_286.jpg,224,224,JPEG
val,Anorganik,clothes_29.jpg,224,224,JPEG
val,Anorganik,clothes_303.jpg,224,224,JPEG
val,Anorganik,clothes_31.jpg,224,224,JPEG
val,Anorganik,clothes_316.jpg,224,224,JPEG
val,Anorganik,clothes_318.jpg,224,224,JPEG
val,Anorganik,clothes_324.jpg,224,224,JPEG
val,Anorganik,clothes_327.jpg,224,224,JPEG
val,Anorganik,clothes_338.jpg,224,224,JPEG
val,Anorganik,clothes_355.jpg,224,224,JPEG
val,Anorganik,clothes_369.jpg,224,224,JPEG
val,Anorganik,clothes_376.jpg,224,224,JPEG
val,Anorganik,clothes_379.jpg,224,224,JPEG
val,Anorganik,clothes_38.jpg,224,224,JPEG
val,Anorganik,clothes_385.jpg,224,224,JPEG
val,Anorganik,clothes_39.jpg,224,224,JPEG
val,Anorganik,clothes_390.jpg,224,224,JPEG
val,Anorganik,clothes_402.jpg,224,224,JPEG
val,Anorganik,clothes_407.jpg,224,224,JPEG
val,Anorganik,clothes_413.jpg,224,224,JPEG
val,Anorganik,clothes_439.jpg,224,224,JPEG
val,Anorganik,clothes_442.jpg,224,224,JPEG
val,Anorganik,clothes_448.jpg,224,224,JPEG
val,Anorganik,clothes_456.jpg,224,224,JPEG
val,Anorganik,clothes_459.jpg,224,224,JPEG
val,Anorganik,clothes_474.jpg,224,224,JPEG
val,Anorganik,clothes_480.jpg,224,224,JPEG
val,Anorganik,clothes_506.jpg,224,224,JPEG
val,Anorganik,clothes_508.jpg,224,224,JPEG
val,Anorganik,clothes_514.jpg,224,224,JPEG
val,Anorganik,clothes_517.jpg,224,224,JPEG
val,Anorganik,clothes_521.jpg,224,224,JPEG
val,Anorganik,clothes_523.jpg,224,224,JPEG
val,Anorganik,clothes_558.jpg,224,224,JPEG
val,Anorganik,clothes_564.jpg,224,224,JPEG
val,Anorganik,clothes_565.jpg,224,224,JPEG
val,Anorganik,clothes_568.jpg,224,224,JPEG
val,Anorganik,clothes_588.jpg,224,224,JPEG
val,Anorganik,clothes_605.jpg,224,224,JPEG
val,Anorganik,clothes_617.jpg,224,224,JPEG
val,Anorganik,clothes_631.jpg,224,224,JPEG
val,Anorganik,clothes_634.jpg,224,224,JPEG
val,Anorganik,clothes_646.jpg,224,224,JPEG
val,Anorganik,clothes_652.jpg,224,224,JPEG
val,Anorganik,clothes_682.jpg,224,224,JPEG
val,Anorganik,clothes_690.jpg,224,224,JPEG
val,Anorganik,clothes_695.jpg,224,224,JPEG
val,Anorganik,clothes_70.jpg,224,224,JPEG
val,Anorganik,clothes_703.jpg,224,224,JPEG
val,Anorganik,clothes_706.jpg,224,224,JPEG
val,Anorganik,clothes_716.jpg,224,224,JPEG
val,Anorganik,clothes_718.jpg,224,224,JPEG
val,Anorganik,clothes_766.jpg,224,224,JPEG
val,Anorganik,clothes_771.jpg,224,224,JPEG
val,Anorganik,clothes_775.jpg,224,224,JPEG
val,Anorganik,clothes_776.jpg,224,224,JPEG
val,Anorganik,clothes_783.jpg,224,224,JPEG
val,Anorganik,clothes_810.jpg,224,224,JPEG
val,Anorganik,clothes_818.jpg,224,224,JPEG
val,Anorganik,clothes_82.jpg,224,224,JPEG
val,Anorganik,clothes_831.jpg,224,224,JPEG
val,Anorganik,clothes_836.jpg,224,224,JPEG
val,Anorganik,clothes_843.jpg,224,224,JPEG
val,Anorganik,clothes_845.jpg,224,224,JPEG
val,Anorganik,clothes_848.jpg,224,224,JPEG
val,Anorganik,clothes_85.jpg,224,224,JPEG
val,Anorganik,clothes_851.jpg,224,224,JPEG
val,Anorganik,clothes_867.jpg,224,224,JPEG
val,Anorganik,clothes_876.jpg,224,224,JPEG
val,Anorganik,clothes_883.jpg,224,224,JPEG
val,Anorganik,clothes_894.jpg,224,224,JPEG
val,Anorganik,clothes_898.jpg,224,224,JPEG
val,Anorganik,clothes_90.jpg,224,224,JPEG
val,Anorganik,clothes_907.jpg,224,224,JPEG
val,Anorganik,clothes_910.jpg,224,224,JPEG
val,Anorganik,clothes_924.jpg,224,224,JPEG
val,Anorganik,clothes_947.jpg,224,224,JPEG
val,Anorganik,clothes_952.jpg,224,224,JPEG
val,Anorganik,clothes_953.jpg,224,224,JPEG
val,Anorganik,clothes_962.jpg,224,224,JPEG
val,Anorganik,clothes_967.jpg,224,224,JPEG
val,Anorganik,clothes_973.jpg,224,224,JPEG
val,Anorganik,clothes_976.jpg,224,224,JPEG
val,Anorganik,glass1002_jpg.rf.a78277a37dc02ab1cec1e75ba846ced5.jpg,224,224,JPEG
val,Anorganik,glass1008_jpg.rf.fa237f7ad2c81315fd5fefac2e74f0c8.jpg,224,224,JPEG
val,Anorganik,glass100_jpg.rf.27341611855d28b022a3d5d72b47be4f.jpg,224,224,JPEG
val,Anorganik,glass1011_jpg.rf.5d70a85c5eb74e239425672fd44978dc.jpg,224,224,JPEG
val,Anorganik,glass1017_jpg.rf.87a488eb1ad7214af5b802367fe65016.jpg,224,224,JPEG
val,Anorganik,glass1019_jpg.rf.d64cf72b16d9bc6b605010724eeb75e1.jpg,224,224,JPEG
val,Anorganik,glass1036_jpg.rf.2c075caf255271b416043ab19b8271dc.jpg,224,224,JPEG
val,Anorganik,glass1037_jpg.rf.915dbe98a0e2d4b9bcfaf5a973666fad.jpg,224,224,JPEG
val,Anorganik,glass1042_jpg.rf.3ac112416f80ca7cf69f0ee4a7507c92.jpg,224,224,JPEG
val,Anorganik,glass1059_jpg.rf.88fa4f1d9b87ff8baf4aeb26c38ca49b.jpg,224,224,JPEG
val,Anorganik,glass1063_jpg.rf.12b04d407c0754ba26d56b0eed229243.jpg,224,224,JPEG
val,Anorganik,glass1065_jpg.rf.bb3f6db8aff371ae9a0aba7e4e438536.jpg,224,224,JPEG
val,Anorganik,glass1089_jpg.rf.3819e7827aab9f3c0026389170dfeb57.jpg,224,224,JPEG
val,Anorganik,glass1101_jpg.rf.23fc25f2dcbe19b801597b25d7e158fa.jpg,224,224,JPEG
val,Anorganik,glass1107_jpg.rf.1df7a8b49d9bdcae2c49678291012ec1.jpg,224,224,JPEG
val,Anorganik,glass1110_jpg.rf.4bd39c2440886c1e8b6451fb838028cd.jpg,224,224,JPEG
val,Anorganik,glass1112_jpg.rf.98ec59c656dedd6f95e755a8c1e846d3.jpg,224,224,JPEG
val,Anorganik,glass1114_jpg.rf.d0682e79823f881eccefcd9c60ecff2f.jpg,224,224,JPEG
val,Anorganik,glass1119_jpg.rf.37dd0cb3fdf626e2565225498d2fc01a.jpg,224,224,JPEG
val,Anorganik,glass1160_jpg.rf.66fc6a56b8c9cea75d5b66c755a3696c.jpg,224,224,JPEG
val,Anorganik,glass1174_jpg.rf.f03c59cec1ff152f08eac36f6156d36b.jpg,224,224,JPEG
val,Anorganik,glass1197_jpg.rf.312e1dfcc1fa05deacf475fd229d42b0.jpg,224,224,JPEG
val,Anorganik,glass1209_jpg.rf.2275b5174538ab1887386b6c14f7b497.jpg,224,224,JPEG
val,Anorganik,glass123_jpg.rf.06bd2d389f429cd65fafd0606ca87425.jpg,224,224,JPEG
val,Anorganik,glass1251_jpg.rf.7c05dd363edb133bfe369ab5fb5d3a31.jpg,224,224,JPEG
val,Anorganik,glass125_jpg.rf.9591226c8e6cfdbbc5e79c54389f048e.jpg,224,224,JPEG
val,Anorganik,glass1274_jpg.rf.ccd5c8e6af86bfd9ceaf415d3cf7b4e4.jpg,224,224,JPEG
val,Anorganik,glass1289_jpg.rf.c923b008b05c2ecf5958fd8a2416e1f1.jpg,224,224,JPEG
val,Anorganik,glass1293_jpg.rf.20784dc10b32676fda6987850b1b92b7.jpg,224,224,JPEG
val,Anorganik,glass1315_jpg.rf.b401454de248562b51b64c14e5d060af.jpg,224,224,JPEG
val,Anorganik,glass1318_jpg.rf.9f8efb52b1448eb1d2fe5d7cf415fbd0.jpg,224,224,JPEG
val,Anorganik,glass1334_jpg.rf.948238b4cd6db6679905bee78b732e44.jpg,224,224,JPEG
val,Anorganik,glass1353_jpg.rf.8d483c778f7ff5233fef2613d26969fd.jpg,224,224,JPEG
val,Anorganik,glass1355_jpg.rf.28be300bf70b27dc216a4806caf6fedd.jpg,224,224,JPEG
val,Anorganik,glass1358_jpg.rf.973f0542d259cb9aa9a9bda5bbd62d4e.jpg,224,224,JPEG
val,Anorganik,glass136_jpg.rf.a912330fc3347d8672435f59b1ee27eb.jpg,224,224,JPEG
val,Anorganik,glass1381_jpg.rf.903de28503b56a62b9b43cb653aa7983.jpg,224,224,JPEG
val,Anorganik,glass1385_jpg.rf.3ec23ba6eca3a35b28b6367c2847649c.jpg,224,224,JPEG
val,Anorganik,glass1386_jpg.rf.8bacbcac1d84337b0f42e102752d510e.jpg,224,224,JPEG
val,Anorganik,glass1387_jpg.rf.76dc23c3ec1df6896306d5ddd58cbbf6.jpg,224,224,JPEG
val,Anorganik,glass1390_jpg.rf.2058c40b1c46ab24a720171d30635bd4.jpg,224,224,JPEG
val,Anorganik,glass1409_jpg.rf.efd0764115c2e7aa6005691daae92c13.jpg,224,224,JPEG
val,Anorganik,glass1410_jpg.rf.bd4556f8eb3fd9e576e99d3b3ae5270b.jpg,224,224,JPEG
val,Anorganik,glass1420_jpg.rf.cf1ce756050fc3593194b1498e2de67a.jpg,224,224,JPEG
val,Anorganik,glass1422_jpg.rf.684e2acbe4c64275f9f80f7b853bb9d0.jpg,224,224,JPEG
val,Anorganik,glass1435_jpg.rf.d541383815cb7565b4300322d1a61579.jpg,224,224,JPEG
val,Anorganik,glass1446_jpg.rf.a25ab7c81b95d39ed412d2440ca1f4de.jpg,224,224,JPEG
val,Anorganik,glass1447_jpg.rf.88555141a4520d63bab1e9f8ae359ac8.jpg,224,224,JPEG
val,Anorganik,glass1469_jpg.rf.13084ad0e157d1965daa6e04bdb0892b.jpg,224,224,JPEG
val,Anorganik,glass1470_jpg.rf.545b17b9b7e664d9be1f7738df2f716e.jpg,224,224,JPEG
val,Anorganik,glass1474_jpg.rf.321d6a18fee2bda5c1bb83871e59ba4d.jpg,224,224,JPEG
val,Anorganik,glass1480_jpg.rf.81d5765035863b0a02d2ce151b39c7d6.jpg,224,224,JPEG
val,Anorganik,glass1485_jpg.rf.2e814f3e89141f5a4a8faa6a1dde2ad7.jpg,224,224,JPEG
val,Anorganik,glass1490_jpg.rf.e9184d950591b638b997a32c6efb917b.jpg,224,224,JPEG
val,Anorganik,glass1491_jpg.rf.c1967a91be6823d48d8af20ee594471d.jpg,224,224,JPEG
val,Anorganik,glass1497_jpg.rf.1070d71beced9b2b6933dfc7bb301aab.jpg,224,224,JPEG
val,Anorganik,glass1499_jpg.rf.536cf91584e7fabf99ddd177452620c7.jpg,224,224,JPEG
val,Anorganik,glass1534_jpg.rf.6677f552526dec0baf6fb8e88d85f529.jpg,224,224,JPEG
val,Anorganik,glass1543_jpg.rf.27eed28b68f26f997f5805b386b4b3c9.jpg,224,224,JPEG
val,Anorganik,glass1551_jpg.rf.a66adbae5dfe59f7f331dcd3fc9bb62e.jpg,224,224,JPEG
val,Anorganik,glass1558_jpg.rf.1c772108619ea17c4ab0c232b2492743.jpg,224,224,JPEG
val,Anorganik,glass1561_jpg.rf.21fb4dd8b965576fb7a25fbbdcffa173.jpg,224,224,JPEG
val,Anorganik,glass1576_jpg.rf.29c01bdfff8bf10d7a0ce74419fa074a.jpg,224,224,JPEG
val,Anorganik,glass1591_jpg.rf.d7bddac405b5b6499c167e2109c976e6.jpg,224,224,JPEG
val,Anorganik,glass1594_jpg.rf.6ecd7813dfe385337f713d3b8b8d171a.jpg,224,224,JPEG
val,Anorganik,glass1595_jpg.rf.7fdf7201d5a95d2ef17296298109deb3.jpg,224,224,JPEG
val,Anorganik,glass159_jpg.rf.8c3838a91860d073e7d717f791bac403.jpg,224,224,JPEG
val,Anorganik,glass1601_jpg.rf.9c76faa470d3e60a6c86132b68f80b11.jpg,224,224,JPEG
val,Anorganik,glass1614_jpg.rf.c87ba5e4073d7469d40d7c263ba74423.jpg,224,224,JPEG
val,Anorganik,glass1621_jpg.rf.9709fdf11825a59700a48954f13c5d8b.jpg,224,224,JPEG
val,Anorganik,glass1637_jpg.rf.524f80c22b3b80bce9c93404eb6455df.jpg,224,224,JPEG
val,Anorganik,glass1655_jpg.rf.2a460c9a70120d6ee2cd5f5fde3f8353.jpg,224,224,JPEG
val,Anorganik,glass1656_jpg.rf.ae8087bbc5555321d08a8aac986d7967.jpg,224,224,JPEG
val,Anorganik,glass1666_jpg.rf.3d9409b03ba0f0f6e65e877e0265568c.jpg,224,224,JPEG
val,Anorganik,glass1667_jpg.rf.3cd6a808f096692a987c072742c49324.jpg,224,224,JPEG
val,Anorganik,glass167_jpg.rf.6719d38fa13a91e58a43ac43bba3f9a8.jpg,224,224,JPEG
val,Anorganik,glass1682_jpg.rf.8adcf3b04a0d1f7ffb22589da1a36df2.jpg,224,224,JPEG
val,Anorganik,glass1727_jpg.rf.6ebd595c9e49dce8e1260baed5e1fcca.jpg,224,224,JPEG
val,Anorganik,glass1730_jpg.rf.50516d508d57e9a024e62cdec70d2c75.jpg,224,224,JPEG
val,Anorganik,glass1731_jpg.rf.5b4247cfd5ce57fefed440bd3581b1b0.jpg,224,224,JPEG
val,Anorganik,glass1733_jpg.rf.a8304f0e0a08c8c777fb719c55a708c5.jpg,224,224,JPEG
val,Anorganik,glass1734_jpg.rf.4bd7200103a200353c32a6a2af2715f2.jpg,224,224,JPEG
val,Anorganik,glass1743_jpg.rf.386f202fe224a7bb2f2223cdb504d540.jpg,224,224,JPEG
val,Anorganik,glass1754_jpg.rf.cdca5998cfa7f8cf87991607741acbbd.jpg,224,224,JPEG
val,Anorganik,glass1775_jpg.rf.c371ab5e52945c7e3e215c99a1673b02.jpg,224,224,JPEG
val,Anorganik,glass1809_jpg.rf.2e2bef8bc93bbb4552cfb83dbefdcee8.jpg,224,224,JPEG
val,Anorganik,glass1813_jpg.rf.aff1eedf5d1de6631a72f0656c0609f7.jpg,224,224,JPEG
val,Anorganik,glass1814_jpg.rf.9ca6c62587fad465545ab2548985b74f.jpg,224,224,JPEG
val,Anorganik,glass1818_jpg.rf.3e535d1ddc0194b65af8b2c23d1f5dec.jpg,224,224,JPEG
val,Anorganik,glass1841_jpg.rf.073095946cecadb3084dcde557cad3ce.jpg,224,224,JPEG
val,Anorganik,glass184_jpg.rf.31dcf20f4fad9d76a9f7a4dafec012ef.jpg,224,224,JPEG
val,Anorganik,glass1853_jpg.rf.c8af69a8a232f23756ad487f98322f48.jpg,224,224,JPEG
val,Anorganik,glass1880_jpg.rf.62f22a7dfb5b544d3640ddfbd00de9de.jpg,224,224,JPEG
val,Anorganik,glass1887_jpg.rf.63a6e586b4bba50cfd186f4719488966.jpg,224,224,JPEG
val,Anorganik,glass1892_jpg.rf.6b3cf092719e542968e5151032ab0a89.jpg,224,224,JPEG
val,Anorganik,glass1926_jpg.rf.f22c419f9e17a7c79cee239a61bd177a.jpg,224,224,JPEG
val,Anorganik,glass1931_jpg.rf.ad1071ee54c962881eb5ffc31fd8baba.jpg,224,224,JPEG
val,Anorganik,glass2002_jpg.rf.197d8a8c3baff0dc2e35e80ebaf14d36.jpg,224,224,JPEG
val,Anorganik,glass2025_jpg.rf.99ceaa37c7267d4de6b8b827031d3eb5.jpg,224,224,JPEG
val,Anorganik,glass2036_jpg.rf.a78f589698dd7431e16e55e8abc7e2a7.jpg,224,224,JPEG
val,Anorganik,glass203_jpg.rf.029c21b6d4cd84b7671f468b07f8c2e3.jpg,224,224,JPEG
val,Anorganik,glass2066_jpg.rf.108cae95048f8ceb787f6453f244015a.jpg,224,224,JPEG
val,Anorganik,glass2104_jpg.rf.a01ca63b942ac1c8eebf6d25e0d93a07.jpg,224,224,JPEG
val,Anorganik,glass2113_jpg.rf.99d1bc32113d8d9b56bfc2b827db8be2.jpg,224,224,JPEG
val,Anorganik,glass2119_jpg.rf.5fdffb66e36e919a12770fe54e0e51ee.jpg,224,224,JPEG
val,Anorganik,glass2124_jpg.rf.6f453cb76ebd97a8899cc32a54f8a324.jpg,224,224,JPEG
val,Anorganik,glass2144_jpg.rf.4835b687af9460a659814666430e38a4.jpg,224,224,JPEG
val,Anorganik,glass2165_jpg.rf.563a103b9b2127d3db8fb96f22bdc0b0.jpg,224,224,JPEG
val,Anorganik,glass2210_jpg.rf.0303f47bd8eb8f98811284c29aeb987f.jpg,224,224,JPEG
val,Anorganik,glass2228_jpg.rf.46f9d77d5a5181be803b7e8ea3e11d13.jpg,224,224,JPEG
val,Anorganik,glass2243_jpg.rf.32fa3f38791daac9d6564f9f1711a3d0.jpg,224,224,JPEG
val,Anorganik,glass2270_jpg.rf.be600719d6d385f535a38872b61615b2.jpg,224,224,JPEG
val,Anorganik,glass2278_jpg.rf.0924eba2b4a9e10f050e2c5cc9f0a6dd.jpg,224,224,JPEG
val,Anorganik,glass227_jpg.rf.35cc3ffae842947def6aa097bda0dbae.jpg,224,224,JPEG
val,Anorganik,glass2285_jpg.rf.062fe6d5873d02307b2a0f1a394df4f7.jpg,224,224,JPEG
val,Anorganik,glass2291_jpg.rf.af2e728022f488338adc227c50d6dee2.jpg,224,224,JPEG
val,Anorganik,glass2294_jpg.rf.91f14d583b8e2751ab4a652ae2642618.jpg,224,224,JPEG
val,Anorganik,glass2295_jpg.rf.9b76c2291b53453936e1c255c6ee1a03.jpg,224,224,JPEG
val,Anorganik,glass22_jpg.rf.6eafba68c63aaff366e0372405fa40fb.jpg,224,224,JPEG
val,Anorganik,glass2302_jpg.rf.e029489942504914f7c142cff770173d.jpg,224,224,JPEG
val,Anorganik,glass2358_jpg.rf.54e9573221d8cd84a06e7086f802b038.jpg,224,224,JPEG
val,Anorganik,glass2373_jpg.rf.62a396ccf63cf70fe3592e4f4f28af87.jpg,224,224,JPEG
val,Anorganik,glass2388_jpg.rf.00b69acffd7376e6fdd70d34c8c638fe.jpg,224,224,JPEG
val,Anorganik,glass2390_jpg.rf.70afb06ec8bae66315a2921fd42c9ba4.jpg,224,224,JPEG
val,Anorganik,glass2396_jpg.rf.3511c6cfd67e9ecdb63bd08d5bb88f3d.jpg,224,224,JPEG
val,Anorganik,glass2415_jpg.rf.05ebbe95efd43bc44586d2a41f912e11.jpg,224,224,JPEG
val,Anorganik,glass2424_jpg.rf.5c7ed5b2bc1c275187894e36640b3483.jpg,224,224,JPEG
val,Anorganik,glass2438_jpg.rf.4bfdf61bb5d6955053ee81c344499f38.jpg,224,224,JPEG
val,Anorganik,glass2443_jpg.rf.5ac9ce4e7e8c9e0417f08b1a6e4e19aa.jpg,224,224,JPEG
val,Anorganik,glass2447_jpg.rf.9c44184e3e0aee95866d1d1dce7f94c1.jpg,224,224,JPEG
val,Anorganik,glass2448_jpg.rf.b0cba8de4e2146720433fa5b1e89d8db.jpg,224,224,JPEG
val,Anorganik,glass2472_jpg.rf.cd87c93be98c4ecd1a66275d7c18ebf2.jpg,224,224,JPEG
val,Anorganik,glass2498_jpg.rf.57697a8d31febe0f87d32be640bf1477.jpg,224,224,JPEG
val,Anorganik,glass2502_jpg.rf.e0990b306707a1d065431aca662ed02e.jpg,224,224,JPEG
val,Anorganik,glass2509_jpg.rf.816f4cf291d0fcdd870f66a1cb0f15ff.jpg,224,224,JPEG
val,Anorganik,glass2523_jpg.rf.6bfc4709ebdbf24e149d5dcac975efa9.jpg,224,224,JPEG
val,Anorganik,glass2534_jpg.rf.f3a9724b061c117bb95b274e1fc37af1.jpg,224,224,JPEG
val,Anorganik,glass2537_jpg.rf.b85ab9a865ba7be8398d23920b4e061c.jpg,224,224,JPEG
val,Anorganik,glass2547_jpg.rf.a1938032db83aaab502f913db35c723b.jpg,224,224,JPEG
val,Anorganik,glass2551_jpg.rf.3326b7cd95b1ed61977d4845330d66e6.jpg,224,224,JPEG
val,Anorganik,glass2559_jpg.rf.d3bb21642059820b519d31a6e209ef76.jpg,224,224,JPEG
val,Anorganik,glass2560_jpg.rf.6a54c8730c43048751096678e5cdcb27.jpg,224,224,JPEG
val,Anorganik,glass2576_jpg.rf.d4e272a6b2bb4acc505f7e65cf214bf3.jpg,224,224,JPEG
val,Anorganik,glass2577_jpg.rf.5aaa0089d26cd65d25d598a3978e98e7.jpg,224,224,JPEG
val,Anorganik,glass2580_jpg.rf.16bacfbfdabbb367175896108428719a.jpg,224,224,JPEG
